Match_ID,Date,Teams,Team1,Team2,Toss_Winner,Toss_Decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,h2h_team1_winrate_prior,venue_team1_winrate_prior,venue_team2_winrate_prior,venue_avg_first_innings_runs_prior,team1_recent_runs_for_5,team2_recent_runs_for_5,team1_recent_runs_against_5,team2_recent_runs_against_5,team1_recent_wkts_taken_5,team2_recent_wkts_taken_5,team1_recent_powerplay_rr_5,team2_recent_powerplay_rr_5,team1_recent_death_rr_5,team2_recent_death_rr_5,team1_player_elo_avg_prior,team2_player_elo_avg_prior,player_elo_gap_prior,team1_xi_continuity_prior,team2_xi_continuity_prior,team1_player_availability_prior,team2_player_availability_prior,team1_injury_proxy_prior,team2_injury_proxy_prior,venue_toss_bat_rate_prior,toss_decision_alignment_prior,toss_decision_venue_team1_winrate_prior,toss_field_chase_boost_team1,venue_pp_rr_first_innings_prior,venue_death_rr_first_innings_prior,venue_pp_rr_second_innings_prior,venue_death_rr_second_innings_prior,Match_Winner,Team1_Player_1,Team1_Player_2,Team1_Player_3,Team1_Player_4,Team1_Player_5,Team1_Player_6,Team1_Player_7,Team1_Player_8,Team1_Player_9,Team1_Player_10,Team1_Player_11,Team2_Player_1,Team2_Player_2,Team2_Player_3,Team2_Player_4,Team2_Player_5,Team2_Player_6,Team2_Player_7,Team2_Player_8,Team2_Player_9,Team2_Player_10,Team2_Player_11
548361,2012-05-10,Rajasthan Royals vs Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,0.2,0.4,0.6176470588235294,0.23529411764705888,0.6666666666666666,0.5882352941176471,0.5,160.3125,151.6,163.2,153.2,164.2,4.8,6.6,8.3,8.0,7.246031746031745,9.318815544608649,980.4885317681205,1029.394201206693,-48.90566943857243,0.9090909090909091,0.7272727272727273,1.0,1.0,0.0,0.0,0.375,1.0,0.375,0.38235294117647056,7.421875,8.234915596401883,8.09375,6.459587528619995,Chennai Super Kings,R Dravid,AM Rahane,SR Watson,STR Binny,BJ Hodge,J Botha,AL Menaria,DH Yagnik,SW Tait,SK Trivedi,Pankaj Singh,MEK Hussey,M Vijay,SK Raina,DJ Bravo,MS Dhoni,RA Jadeja,JA Morkel,S Anirudha,R Ashwin,BW Hilfenhaus,VY Mahesh
548363,2012-05-12,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,0.8,0.4,0.6222222222222222,0.24444444444444446,0.35714285714285715,0.5555555555555556,0.625,160.97674418604652,148.6,163.8,138.6,170.8,7.2,4.2,8.133333333333335,6.633333333333335,8.621854723116996,8.41780135573239,1029.4648194603108,1040.6928696492357,-11.228050188924954,0.8181818181818182,0.8181818181818182,1.0,0.9090909090909091,0.0,0.09090909090909094,0.3023255813953488,0.0,0.75,0.0,7.434108527131782,8.119517013191384,8.193798449612403,6.500930509571652,Mumbai Indians,MS Bisla,G Gambhir,JH Kallis,MK Tiwary,YK Pathan,DB Das,Shakib Al Hasan,LR Shukla,R Bhatia,B Lee,SP Narine,HH Gibbs,SR Tendulkar,RG Sharma,KD Karthik,AT Rayudu,DR Smith,KA Pollard,Harbhajan Singh,SL Malinga,PP Ojha,MM Patel
548364,2012-05-12,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,0.4,0.8,0.44,-0.12,0.5384615384615384,0.625,0.6,166.0,147.0,149.8,148.4,141.6,6.2,6.4,7.466666666666667,8.266666666666667,9.133101258894362,5.491187739463601,1040.203694196708,992.797177339797,47.406516856911026,0.9090909090909091,0.8181818181818182,1.0,1.0,0.0,0.0,0.782608695652174,0.0,0.3333333333333333,0.44,7.978260869565219,7.924234710665634,8.217391304347826,7.369876481104052,Chennai Super Kings,MEK Hussey,M Vijay,SK Raina,MS Dhoni,RA Jadeja,S Anirudha,DJ Bravo,JA Morkel,R Ashwin,BW Hilfenhaus,SB Jakati,DA Warner,V Sehwag,NV Ojha,DPMD Jayawardene,Y Venugopal Rao,Y Nagar,IK Pathan,RE van der Merwe,M Morkel,VR Aaron,UT Yadav
548367,2012-05-14,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.5714285714285714,0.1428571428571428,0.3125,0.34615384615384615,0.8571428571428571,154.15384615384616,159.6,167.6,160.0,169.0,5.8,4.2,5.866666666666666,6.966666666666667,9.102167487684728,9.046153846153846,1008.7802767515644,1048.3690722293204,-39.58879547775598,0.9090909090909091,0.9090909090909091,1.0,1.0,0.0,0.0,0.11538461538461539,1.0,0.2857142857142857,0.4285714285714286,6.865384615384614,8.244826635602598,7.784432234432235,5.189780257426621,Mumbai Indians,CH Gayle,TM Dilshan,V Kohli,SS Tiwary,AB de Villiers,MA Agarwal,R Vinay Kumar,Z Khan,HV Patel,M Muralitharan,KP Appanna,HH Gibbs,SR Tendulkar,RG Sharma,KD Karthik,AT Rayudu,DR Smith,KA Pollard,Harbhajan Singh,SL Malinga,RP Singh,MM Patel
548368,2012-05-14,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,0.8,0.4,0.6086956521739131,0.21739130434782616,0.18181818181818182,0.5434782608695652,0.5714285714285714,161.45454545454547,153.2,140.6,148.2,142.0,5.6,6.4,7.600000000000001,7.466666666666667,8.852623953886226,7.645101258894362,1021.0998451955263,1048.5998124417288,-27.49996724620246,0.7272727272727273,0.9090909090909091,1.0,1.0,0.0,0.0,0.3181818181818182,1.0,0.4,0.3913043478260869,7.450757575757575,8.152154252790568,8.128787878787877,6.552482788200268,Chennai Super Kings,G Gambhir,BB McCullum,JH Kallis,MK Tiwary,YK Pathan,DB Das,LR Shukla,R Bhatia,SP Narine,L Balaji,M de Lange,MEK Hussey,M Vijay,SK Raina,F du Plessis,MS Dhoni,DJ Bravo,RA Jadeja,S Anirudha,R Ashwin,BW Hilfenhaus,SB Jakati
548369,2012-05-15,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,bat,0.6,0.6,0.48148148148148145,-0.03703703703703709,0.4166666666666667,0.5185185185185185,0.5,168.08,154.0,157.0,146.2,163.6,4.6,6.2,7.8,7.366666666666667,6.732567049808428,7.32053170189099,977.2600003139447,993.711055147426,-16.451054833481294,0.8181818181818182,0.8181818181818182,1.0,1.0,0.0,0.0,0.56,1.0,0.5,0.0,8.706666666666667,8.355648088223727,8.186666666666667,5.824395807956827,Delhi Capitals,DA Warner,V Sehwag,Y Venugopal Rao,DPMD Jayawardene,LRPL Taylor,NV Ojha,IK Pathan,P Negi,M Morkel,VR Aaron,UT Yadav,Mandeep Singh,SE Marsh,N Saini,DJ Hussey,DA Miller,Azhar Mahmood,Gurkeerat Singh,PP Chawla,P Kumar,P Awana,Harmeet Singh
548370,2012-05-16,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,0.6,0.6,0.5714285714285714,0.1428571428571428,0.8181818181818182,0.5405405405405406,0.14285714285714285,164.475,168.0,159.4,169.6,155.4,4.8,5.2,6.7,7.5,9.046153846153846,7.580623953886226,1057.2345210513313,1020.0119849287847,37.22253612254656,1.0,0.8181818181818182,1.0,1.0,0.0,0.0,0.15,1.0,0.5384615384615384,0.5714285714285714,7.604166666666666,8.381336853720683,7.779166666666667,7.104085864909348,Kolkata Knight Riders,HH Gibbs,SR Tendulkar,KD Karthik,RG Sharma,AT Rayudu,KA Pollard,DR Smith,Harbhajan Singh,SL Malinga,RP Singh,MM Patel,G Gambhir,BB McCullum,JH Kallis,MK Tiwary,Shakib Al Hasan,YK Pathan,DB Das,R Bhatia,SP Narine,L Balaji,Iqbal Abdulla
548371,2012-05-17,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Punjab Kings,field,0.4,0.6,0.4,-0.19999999999999996,0.45454545454545453,0.6,0.6666666666666666,198.0,151.4,142.8,159.0,142.4,6.0,6.0,7.333333333333334,7.5666666666666655,6.648531701890991,7.506434592227696,981.0623762588792,1053.3894961001754,-72.32711984129617,0.7272727272727273,0.8181818181818182,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.4,6.777777777777778,9.38183990442055,6.944444444444444,8.985714285714286,Punjab Kings,AC Gilchrist,Mandeep Singh,N Saini,DJ Hussey,SD Chitnis,Azhar Mahmood,Gurkeerat Singh,PP Chawla,RJ Harris,P Kumar,P Awana,M Vijay,MEK Hussey,SK Raina,MS Dhoni,DJ Bravo,RA Jadeja,JA Morkel,S Anirudha,R Ashwin,BW Hilfenhaus,VY Mahesh
548372,2012-05-17,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,field,0.6,0.4,0.5,0.0,0.4,0.5357142857142857,0.5,166.84615384615384,140.6,160.6,139.4,162.0,4.4,5.6,7.2333333333333325,6.0,7.000443637830207,9.375270935960591,982.6881297215241,1001.3615240018622,-18.67339428033813,0.8181818181818182,0.9090909090909091,1.0,0.9090909090909091,0.0,0.09090909090909094,0.5769230769230769,0.0,0.5,0.5,8.673076923076923,8.311200084830507,8.10897435897436,6.049773297124479,Royal Challengers Bengaluru,UBT Chand,DA Warner,Y Venugopal Rao,DPMD Jayawardene,LRPL Taylor,NV Ojha,AD Russell,IK Pathan,P Negi,UT Yadav,VR Aaron,CH Gayle,TM Dilshan,V Kohli,AB de Villiers,SS Tiwary,MA Agarwal,R Vinay Kumar,Z Khan,HV Patel,P Parameswaran,M Muralitharan
548374,2012-05-19,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.6,0.4,0.5,0.0,0.46153846153846156,0.6666666666666666,0.3333333333333333,178.5,142.4,149.0,148.8,152.2,6.2,4.0,7.3,7.533333333333334,5.52853170189099,6.8544118917984616,991.8078108871432,973.1833835554776,18.62442733166563,0.9090909090909091,0.9090909090909091,1.0,1.0,0.0,0.0,0.25,1.0,0.5,0.5,6.125,9.556379928315412,7.0,7.939285714285714,Delhi Capitals,AC Gilchrist,Mandeep Singh,PC Valthaty,DJ Hussey,SD Chitnis,Azhar Mahmood,Gurkeerat Singh,PP Chawla,RJ Harris,P Kumar,P Awana,UBT Chand,DA Warner,Y Venugopal Rao,IK Pathan,DPMD Jayawardene,NV Ojha,AD Russell,P Negi,VR Aaron,M Morkel,UT Yadav
548377,2012-05-20,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,0.2,0.6,0.6285714285714286,0.2571428571428571,0.375,0.5714285714285714,0.2857142857142857,159.27272727272728,147.6,155.6,149.2,156.2,5.4,5.2,7.866666666666665,5.933333333333333,7.232698412698413,8.874725274725275,970.4773706783889,1040.9752533652218,-70.4978826868329,0.7272727272727273,0.8181818181818182,1.0,1.0,0.0,0.0,0.36363636363636365,0.0,0.5,0.0,7.338383838383838,8.18537269954122,8.030303030303031,6.670768858921553,Mumbai Indians,R Dravid,AM Rahane,SR Watson,STR Binny,OA Shah,AL Menaria,DH Yagnik,GB Hogg,SW Tait,SK Trivedi,A Chandila,SR Tendulkar,DR Smith,RG Sharma,KD Karthik,JEC Franklin,AT Rayudu,KA Pollard,Harbhajan Singh,SL Malinga,RP Singh,DS Kulkarni
548378,2012-05-22,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,0.4,0.6,0.5,0.0,0.5,0.5,0.5,165.0,149.2,149.4,152.2,148.4,4.4,6.0,6.966666666666667,7.033333333333334,7.983823656504344,7.109195382457655,988.610636214261,1022.6382548750302,-34.02761866076912,0.8181818181818182,0.9090909090909091,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,7.5,9.5,7.3,9.2,Kolkata Knight Riders,DA Warner,V Sehwag,NV Ojha,DPMD Jayawardene,Y Venugopal Rao,P Negi,LRPL Taylor,IK Pathan,M Morkel,UT Yadav,VR Aaron,BB McCullum,G Gambhir,JH Kallis,Shakib Al Hasan,YK Pathan,LR Shukla,DB Das,R Bhatia,Iqbal Abdulla,SP Narine,L Balaji
548379,2012-05-23,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,0.6,0.6,0.5862068965517241,0.17241379310344818,0.4,0.4,0.875,154.77777777777777,139.0,153.4,139.0,154.0,5.8,4.8,6.966666666666666,5.866666666666665,7.877990147783251,7.94947274947275,1044.8427634849054,1048.9735574589313,-4.130793974025892,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.1111111111111111,1.0,0.26666666666666666,0.4137931034482759,6.858024691358024,8.250573797246947,7.693650793650795,5.442010618262673,Chennai Super Kings,M Vijay,MEK Hussey,SK Raina,S Badrinath,MS Dhoni,RA Jadeja,DJ Bravo,JA Morkel,R Ashwin,BW Hilfenhaus,SB Jakati,SR Tendulkar,DR Smith,RG Sharma,KD Karthik,JEC Franklin,AT Rayudu,KA Pollard,Harbhajan Singh,SL Malinga,DS Kulkarni,RP Singh
548380,2012-05-25,Delhi Capitals vs Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,0.4,0.8,0.46153846153846156,-0.07692307692307687,0.5,0.5,0.64,163.83333333333334,147.4,141.8,153.8,134.0,4.4,6.0,6.933333333333333,6.233333333333333,7.407633180313868,9.051936507936508,983.8493767861062,1054.961651690885,-71.11227490477881,0.8181818181818182,1.0,0.9090909090909091,1.0,0.09090909090909094,0.0,0.75,0.0,0.5,0.46153846153846156,7.833333333333333,7.852678954043071,8.1875,7.062798294391384,Chennai Super Kings,DPMD Jayawardene,DA Warner,V Sehwag,LRPL Taylor,AD Russell,NV Ojha,Y Venugopal Rao,P Negi,Sunny Gupta,UT Yadav,VR Aaron,M Vijay,MEK Hussey,SK Raina,MS Dhoni,JA Morkel,DJ Bravo,RA Jadeja,R Ashwin,BW Hilfenhaus,SB Jakati,S Badrinath
548381,2012-05-27,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,0.6,0.8,0.4444444444444444,-0.11111111111111116,0.16666666666666666,0.3333333333333333,0.6538461538461539,166.16,153.8,160.8,149.4,136.0,6.6,6.8,7.4,6.7666666666666675,8.609939799331105,8.810666666666666,1033.1867794825882,1062.9429867246154,-29.75620724202713,0.7272727272727273,1.0,1.0,1.0,0.0,0.0,0.72,1.0,0.6363636363636364,0.0,7.866666666666666,8.027460684770238,8.166666666666666,6.780286362615729,Kolkata Knight Riders,MS Bisla,G Gambhir,JH Kallis,LR Shukla,YK Pathan,Shakib Al Hasan,MK Tiwary,R Bhatia,Iqbal Abdulla,SP Narine,B Lee,MEK Hussey,M Vijay,SK Raina,MS Dhoni,DJ Bravo,RA Jadeja,JA Morkel,R Ashwin,BW Hilfenhaus,SB Jakati,S Badrinath
597998,2013-04-03,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,0.6,0.4,0.6170212765957447,0.23404255319148937,0.5384615384615384,0.5319148936170213,0.375,161.37777777777777,161.4,151.8,156.8,175.2,5.4,5.2,7.2666666666666675,7.5666666666666655,9.280747252747252,6.16625386996904,1040.6639851455259,984.0885402844001,56.57544486112579,0.8181818181818182,0.45454545454545453,0.9090909090909091,0.8181818181818182,0.09090909090909094,0.18181818181818177,0.3111111111111111,1.0,0.6666666666666666,0.6170212765957447,7.47037037037037,8.162995269395223,8.137037037037036,6.598872059573595,Kolkata Knight Riders,MS Bisla,G Gambhir,JH Kallis,MK Tiwary,EJG Morgan,YK Pathan,LR Shukla,R Bhatia,B Lee,SP Narine,L Balaji,UBT Chand,DA Warner,DPMD Jayawardene,MC Juneja,NV Ojha,J Botha,IK Pathan,AD Russell,S Nadeem,A Nehra,UT Yadav
597999,2013-04-04,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.4,0.6,0.5666666666666667,0.1333333333333333,0.29411764705882354,0.3333333333333333,0.7777777777777778,155.92857142857142,165.8,155.0,172.2,163.0,6.0,5.6,6.166666666666666,6.833333333333333,9.002857142857142,7.383318903318903,999.8288082751743,1046.2846849644188,-46.45587668924452,0.5454545454545454,0.5454545454545454,0.9090909090909091,0.8181818181818182,0.09090909090909094,0.18181818181818177,0.10714285714285714,1.0,0.3125,0.43333333333333335,6.791666666666665,8.424164415599238,7.74030612244898,5.476224524753292,Royal Challengers Bengaluru,CH Gayle,TM Dilshan,V Kohli,MA Agarwal,DT Christian,KK Nair,KB Arun Karthik,R Vinay Kumar,M Kartik,JD Unadkat,M Muralitharan,RT Ponting,SR Tendulkar,KD Karthik,RG Sharma,AT Rayudu,KA Pollard,Harbhajan Singh,JJ Bumrah,MG Johnson,JDP Oram,MM Patel
598001,2013-04-06,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,0.2,0.2,0.4827586206896552,-0.03448275862068961,0.6923076923076923,0.5172413793103449,0.2,168.62962962962962,149.4,151.4,173.8,144.0,4.4,4.8,7.833333333333334,7.3,5.1151260504201685,7.218412698412699,975.7026708991722,965.0719382863516,10.630732612820566,1.0,0.45454545454545453,1.0,0.8181818181818182,0.0,0.18181818181818177,0.5555555555555556,1.0,0.6,0.0,8.61111111111111,8.447822303910858,8.123456790123457,6.111421905167488,Rajasthan Royals,DA Warner,UBT Chand,DPMD Jayawardene,MC Juneja,AD Russell,J Botha,IK Pathan,NV Ojha,A Nehra,S Nadeem,UT Yadav,MDKJ Perera,AM Rahane,R Dravid,STR Binny,BJ Hodge,KK Cooper,AL Menaria,S Sreesanth,R Shukla,SK Trivedi,S Badree
598002,2013-04-06,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,0.6,0.4,0.4642857142857143,-0.0714285714285714,0.4375,0.6296296296296297,0.3333333333333333,167.07692307692307,175.8,149.4,151.6,163.2,6.8,5.8,7.066666666666667,6.466666666666667,10.696380952380952,7.687592407592407,1049.3964491298063,1027.7185635682008,21.677885561605535,0.7272727272727273,0.8181818181818182,0.9090909090909091,1.0,0.09090909090909094,0.0,0.7307692307692307,1.0,0.6666666666666666,0.0,7.91025641025641,8.081349559531821,8.211538461538462,6.849176447570069,Mumbai Indians,MEK Hussey,M Vijay,SK Raina,DJ Bravo,S Badrinath,MS Dhoni,RA Jadeja,R Ashwin,B Laughlin,AS Rajpoot,DP Nannes,RT Ponting,SR Tendulkar,KD Karthik,RG Sharma,AT Rayudu,KA Pollard,DR Smith,Harbhajan Singh,MG Johnson,MM Patel,PP Ojha
598004,2013-04-07,Sunrisers Hyderabad vs Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,0.7,0.6,0.2222222222222222,-0.5555555555555556,0.75,0.75,0.3333333333333333,168.71428571428572,180.2,168.4,183.8,165.0,8.0,6.2,9.3,6.033333333333333,7.418649569224604,9.071822660098523,993.7346855587962,1005.7130023029503,-11.978316744154085,0.0,0.9090909090909091,0.2727272727272727,0.9090909090909091,0.7272727272727273,0.09090909090909094,0.42857142857142855,0.0,0.6666666666666666,0.0,7.3571428571428585,8.77204628978028,7.92857142857143,6.853109192394906,Draw/No Result,PA Reddy,PA Patel,CL White,GH Vihari,KC Sangakkara,NLTC Perera,A Mishra,A Ashish Reddy,DW Steyn,Ankit Sharma,I Sharma,CH Gayle,TM Dilshan,V Kohli,KK Nair,MC Henriques,MA Agarwal,KB Arun Karthik,R Vinay Kumar,M Kartik,JD Unadkat,M Muralitharan
598005,2013-04-08,Rajasthan Royals vs Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.8,0.6388888888888888,0.2777777777777777,0.4,0.5555555555555556,0.5714285714285714,159.35294117647058,154.2,156.2,145.6,146.0,4.8,7.2,7.466666666666667,7.7333333333333325,6.822808302808302,8.979532677848468,972.7870431840291,1045.7227607686677,-72.93571758463861,0.7272727272727273,0.9090909090909091,1.0,1.0,0.0,0.0,0.38235294117647056,1.0,0.35294117647058826,0.36111111111111116,7.274509803921568,8.150508796613538,8.009803921568627,6.5868692400762665,Rajasthan Royals,SR Watson,AM Rahane,R Dravid,STR Binny,BJ Hodge,KK Cooper,DH Yagnik,S Sreesanth,SK Trivedi,SW Tait,R Shukla,MS Bisla,G Gambhir,JH Kallis,MK Tiwary,EJG Morgan,YK Pathan,LR Shukla,R Bhatia,B Lee,Mohammed Shami,SP Narine
598006,2013-04-09,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,0.4,0.2,0.5581395348837209,0.11627906976744184,0.6428571428571429,0.5263157894736842,0.5,163.8780487804878,144.4,142.6,156.8,163.8,6.4,5.6,6.766666666666666,7.4333333333333345,7.087592407592408,4.732268907563026,1042.7763270327896,968.9183536531655,73.85797337962413,0.8181818181818182,0.7272727272727273,1.0,0.8181818181818182,0.0,0.18181818181818177,0.14634146341463414,0.0,0.16666666666666666,0.0,7.548780487804876,8.359840832898227,7.695121951219512,7.056251018030027,Mumbai Indians,RT Ponting,SR Tendulkar,KD Karthik,RG Sharma,KA Pollard,AT Rayudu,Harbhajan Singh,R Dhawan,MG Johnson,PP Ojha,SL Malinga,UBT Chand,DA Warner,DPMD Jayawardene,MC Juneja,BMAJ Mendis,IK Pathan,KM Jadhav,S Nadeem,M Morkel,A Nehra,UT Yadav
598048,2013-04-09,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,0.3,0.6,0.5714285714285714,0.1428571428571428,0.625,0.375,0.3333333333333333,155.45454545454547,154.2,128.2,164.6,127.6,6.6,6.0,7.7333333333333325,5.966666666666667,7.625849753694581,7.138585858585858,984.9947962246636,1003.7994197092394,-18.804623484575814,0.7272727272727273,0.7272727272727273,1.0,1.0,0.0,0.0,0.09090909090909091,0.0,0.4,0.0,6.7272727272727275,8.286635854953902,7.769552669552669,5.856749375086617,Royal Challengers Bengaluru,MA Agarwal,CH Gayle,V Kohli,AB de Villiers,MC Henriques,KB Arun Karthik,R Vinay Kumar,M Kartik,JD Unadkat,RP Singh,M Muralitharan,PA Reddy,PA Patel,KC Sangakkara,CL White,NLTC Perera,A Ashish Reddy,GH Vihari,BB Samantray,A Mishra,DW Steyn,I Sharma
598007,2013-04-10,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,0.4,0.4,0.5,0.0,0.5,0.5,0.5,174.61111111111111,139.4,171.6,148.0,149.6,5.4,6.8,6.533333333333334,6.566666666666667,6.589068100358423,10.568380952380952,986.5506464684877,1033.58563310886,-47.03498664037238,0.8181818181818182,0.9090909090909091,0.9090909090909091,1.0,0.09090909090909094,0.0,0.5555555555555556,0.0,0.625,0.5,8.222222222222221,9.05106507285737,7.75,7.65229720453802,Chennai Super Kings,Mandeep Singh,AC Gilchrist,M Vohra,DJ Hussey,Gurkeerat Singh,Azhar Mahmood,R Sathish,PP Chawla,RJ Harris,P Kumar,P Awana,M Vijay,MEK Hussey,SK Raina,S Badrinath,MS Dhoni,RA Jadeja,DJ Bravo,R Ashwin,DP Nannes,CH Morris,AS Rajpoot
598008,2013-04-11,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,field,0.7,0.8,0.5483870967741935,0.09677419354838701,0.4375,0.35714285714285715,0.5555555555555556,155.93103448275863,165.8,149.6,162.4,142.8,6.4,7.4,6.7666666666666675,7.4,9.065329153605017,8.301532677848467,997.9837721468689,1040.4231849315236,-42.43941278465468,0.7272727272727273,0.7272727272727273,1.0,0.9090909090909091,0.0,0.09090909090909094,0.10344827586206896,1.0,0.46153846153846156,0.5483870967741935,6.735632183908044,8.49039418010295,7.6917898193760275,5.669352061035008,Royal Challengers Bengaluru,CH Gayle,MA Agarwal,V Kohli,AB de Villiers,MC Henriques,KB Arun Karthik,KL Rahul,R Vinay Kumar,RP Singh,JD Unadkat,M Muralitharan,MS Bisla,G Gambhir,JH Kallis,YK Pathan,MK Tiwary,EJG Morgan,R Bhatia,R McLaren,PJ Sangwan,SP Narine,L Balaji
598010,2013-04-12,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,0.0,0.8,0.4666666666666667,-0.06666666666666665,0.5,0.5,0.3333333333333333,168.5,146.6,173.0,177.4,168.0,5.0,8.4,7.5,9.3,5.017142857142858,6.86488612836439,969.284489135748,993.0403687014237,-23.75587956567574,0.7272727272727273,0.9090909090909091,1.0,0.9090909090909091,0.0,0.09090909090909094,0.5714285714285714,1.0,0.5,0.0,8.571428571428571,8.33567480404591,8.065476190476192,6.100299694268649,Sunrisers Hyderabad,DA Warner,V Sehwag,DPMD Jayawardene,MC Juneja,J Botha,IK Pathan,KM Jadhav,M Morkel,S Nadeem,UT Yadav,S Kaul,PA Reddy,PA Patel,KC Sangakkara,GH Vihari,CL White,NLTC Perera,A Ashish Reddy,A Mishra,DW Steyn,I Sharma,Anand Rajan
598012,2013-04-13,Chennai Super Kings vs Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,field,0.6,0.7,0.4482758620689655,-0.10344827586206895,0.875,0.6071428571428571,0.375,166.37037037037038,175.4,169.0,152.6,165.0,8.0,6.8,7.0,7.033333333333333,10.952380952380953,8.918662486938349,1041.54059812395,1004.3757131974849,37.16488492646522,0.9090909090909091,0.6363636363636364,1.0,0.9090909090909091,0.0,0.09090909090909094,0.7407407407407407,0.0,0.4,0.4482758620689655,7.87037037037037,8.115373649919531,8.12962962962963,6.891799542104511,Chennai Super Kings,MEK Hussey,M Vijay,SK Raina,S Badrinath,MS Dhoni,RA Jadeja,DJ Bravo,CH Morris,R Ashwin,DP Nannes,MM Sharma,CH Gayle,MA Agarwal,V Kohli,AB de Villiers,DT Christian,R Rampaul,KB Arun Karthik,J Syed Mohammad,R Vinay Kumar,M Kartik,RP Singh
598013,2013-04-14,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,0.6,0.9,0.625,0.25,0.6,0.5416666666666666,0.5,160.65217391304347,152.4,196.0,152.8,164.2,5.8,8.6,7.800000000000002,10.566666666666666,8.179310455626245,8.283067946546208,1026.7557684375276,1006.3971384972828,20.358629940244896,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.09090909090909094,0.30434782608695654,0.0,0.5555555555555556,0.0,7.471014492753622,8.125290403290359,8.126811594202898,6.613313055990187,Kolkata Knight Riders,MS Bisla,G Gambhir,JH Kallis,EJG Morgan,YK Pathan,MK Tiwary,R Bhatia,LR Shukla,SMSM Senanayake,SP Narine,L Balaji,PA Patel,CL White,KC Sangakkara,DB Ravi Teja,NLTC Perera,A Ashish Reddy,KV Sharma,GH Vihari,A Mishra,DW Steyn,I Sharma
